step,max_d,max_H,Solid solve Time,Compute Strain Time,Driving Force Time,Phase Solve Time,Total Step Time
3077,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004074335
3078,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004059315
3079,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004064798
3080,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004071236
3081,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004079819
3082,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004060745
3083,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004085302
3084,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004055262
3085,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004067421
3086,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004077435
3087,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004059315
3088,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004050493
3089,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004055262
3090,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004074097
3091,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004068136
3092,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004062891
3093,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004065037
3094,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004054785
3095,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004065275
3096,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004051208
3097,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004060745
3098,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004054785
3099,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004061222
3100,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004061222
3101,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004143000
3102,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004070759
3103,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004078865
3104,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004076242
3105,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004087210
3106,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004081964
3107,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004094839
3108,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004073381
3109,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004094601
3110,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004059792
3111,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004076004
3112,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004080772
3113,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004082441
3114,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004072666
3115,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004080057
3116,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004066706
3117,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004062891
3118,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004083872
3119,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004064798
3120,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004084587
3121,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004115105
3122,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004076958
3123,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004063368
3124,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004062653
3125,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004073143
3126,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004068851
3127,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004066229
3128,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004057646
3129,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004069567
3130,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004070997
3131,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004063368
3132,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004055262
3133,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004086733
3134,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004063845
3135,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004067898
3136,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004072189
3137,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004069090
3138,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004071474
3139,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004065514
3140,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004066467
3141,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004077911
3142,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004061937
3143,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004064083
3144,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004066467
3145,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004068613
3146,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004057169
3147,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004059315
3148,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004070282
3149,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004070282
3150,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004070759
3151,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004153013
3152,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004072666
3153,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004091024
3154,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004101515
3155,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004091978
3156,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004091024
3157,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004087687
3158,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004086971
3159,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004076481
3160,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004081488
3161,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004090786
3162,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004081011
3163,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004068851
3164,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004087687
3165,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004055500
3166,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004068613
3167,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004071474
3168,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004069328
3169,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004067421
3170,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004079103
3171,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004067659
3172,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004075050
3173,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004077435
3174,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004077435
3175,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004083157
3176,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004084826
3177,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004089117
3178,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004081488
3179,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004076242
3180,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004073858
3181,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004079103
3182,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004069090
3183,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004080057
3184,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004073381
3185,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004082918
3186,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004063606
3187,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004076242
3188,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004066467
3189,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004063606
3190,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004068375
3191,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004066467
3192,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004069805
3193,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004078865
3194,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004060745
3195,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004065275
3196,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004052877
3197,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004070520
3198,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004051685
3199,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004072666
3200,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004055977
3201,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004162788
3202,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004068851
3203,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004087687
3204,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004087210
3205,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004081488
3206,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004077435
3207,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004083633
3208,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004084349
3209,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004075050
3210,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004072666
3211,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004091263
3212,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004085064
3213,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004083633
3214,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004091501
3215,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004065037
3216,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004078627
3217,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004073858
3218,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004081726
3219,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004596233
3220,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004305601
3221,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004093647
3222,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004083157
3223,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004086494
3224,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004061222
3225,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004065275
3226,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004071712
3227,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004077196
3228,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004079819
3229,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004089832
3230,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004077435
3231,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004075050
3232,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004070759
3233,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004070044
3234,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004085779
3235,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004070044
3236,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004076004
3237,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004068851
3238,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004072905
3239,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004072189
3240,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004082918
3241,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004071951
3242,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004056931
3243,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004065275
3244,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004055977
3245,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004061699
3246,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004068136
3247,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004059792
3248,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004055977
3249,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004106283
3250,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004069567
3251,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004140377
3252,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004089117
3253,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004085302
3254,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004089355
3255,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004096270
3256,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004093647
3257,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004086733
3258,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004080772
3259,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004077435
3260,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004076481
3261,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004080296
3262,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004085541
3263,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004065275
3264,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004073858
3265,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004085302
3266,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004065275
3267,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004087687
3268,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004084349
3269,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004065275
3270,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004083872
3271,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004064322
3272,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004068136
3273,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004065275
3274,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004069328
3275,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004051685
3276,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004062176
3277,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004066944
3278,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004076481
3279,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004088163
3280,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004059076
3281,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004070044
3282,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004068613
3283,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004080296
3284,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004068851
3285,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004070044
3286,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004070282
3287,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004066467
3288,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004074574
3289,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004081726
3290,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004079819
3291,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004069090
3292,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004069805
3293,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004069805
3294,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004068613
3295,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004058599
3296,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004060268
3297,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004064560
3298,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004052639
3299,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004066706
3300,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004056454
3301,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004145384
3302,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004090071
3303,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004082918
3304,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004090309
3305,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004087448
3306,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004076004
3307,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004095316
3308,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004087925
3309,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004076004
3310,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004079580
3311,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004058599
3312,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004074097
3313,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004080057
3314,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004074335
3315,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004076958
3316,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004069805
3317,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004068613
3318,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004061222
3319,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004074097
3320,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004072428
3321,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004062891
3322,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004058838
3323,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004077435
3324,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004076481
3325,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004075050
3326,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004083157
3327,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004076481
3328,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004068136
3329,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004061460
3330,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004071474
3331,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004067898
3332,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004059553
3333,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004058123
3334,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004060984
3335,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004076242
3336,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004069328
3337,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004072189
3338,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004063606
3339,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004052877
3340,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004058123
3341,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004068375
3342,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004060745
3343,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004070520
3344,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004055262
3345,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004065037
3346,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004045010
3347,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004058123
3348,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004066467
3349,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004056454
3350,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004061699
3351,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004135132
3352,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004084349
3353,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004091740
3354,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004073143
3355,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004103899
3356,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004079342
3357,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004091740
3358,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004081011
3359,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004084587
3360,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004072189
3361,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004074812
3362,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004082441
3363,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004079819
3364,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004079580
3365,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004087210
3366,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004078388
3367,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004079342
3368,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004081011
3369,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004085302
3370,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004070282
3371,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004078627
3372,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004078865
